Wall time,Step,Value
1666094059.4999866,107952,2.0
1666095947.5992923,109140,3.0
1666096066.1290357,109204,2.0
1666096555.2465634,109499,2.0
1666097220.5061843,109914,3.0
1666097428.8544736,110026,2.0
1666097472.462071,110048,2.0
1666098260.834402,110500,2.0
1666099162.0255566,111013,4.0
1666099584.6334624,111265,4.0
1666099671.2361383,111313,1.0
1666099715.82378,111343,1.0
1666100860.003339,111963,2.0
1666101739.2372289,112423,18.0
1666101787.9146564,112448,1.0
1666101934.4913056,112532,3.0
1666102197.4298382,112654,12.0
1666105587.9674664,114204,4.0
1666105949.4996743,114363,18.0
1666105969.4643388,114373,3.0
1666106916.1431482,114769,6.0
1666107071.9374557,114839,8.0
1666108225.7228405,115358,7.0
1666108233.3491669,115362,7.0
1666108382.0417867,115427,2.0
1666108858.7081137,115634,0.0
1666108929.4684644,115662,2.0
1666110092.956663,116158,5.0
1666110095.1761267,116159,6.0
1666110327.9343765,116254,14.0
1666111149.201727,116594,1.0
1666111156.7230766,116598,11.0
1666113884.70571,117764,2.0
1666115868.9771593,118575,1.0
1666116077.935582,118652,4.0
1666117005.2357621,119025,11.0
1666117451.3350763,119203,2.0
1666118134.7237215,119508,14.0
1666120121.8479378,120278,19.0
1666120275.242799,120345,2.0
1666120702.1053376,120512,24.0
1666121922.7620108,120994,1.0
1666123445.158506,121571,13.0
1666125848.8537147,122463,1.0
1666126199.3572364,122591,5.0
1666126339.4288745,122646,3.0
1666127018.7081997,122905,1.0
1666128035.132406,123282,7.0
1666128473.6306238,123454,5.0
1666129766.7225282,123974,7.0
1666130292.7000566,124180,3.0
1666131465.8340628,124600,5.0
1666132698.6647851,125084,1.0
1666132775.9347317,125110,2.0
1666133783.053592,125464,2.0
1666134679.2627609,125793,17.0
1666135338.2448218,126027,24.0
1666135670.709504,126139,6.0
1666137657.8606765,126859,5.0
1666139785.8783224,127611,22.0
1666142169.7068853,128450,1.0
1666142734.2127461,128664,4.0
1666142867.9112492,128712,3.0
1666143465.5115647,128922,4.0
1666144477.5529842,129285,12.0
1666144528.6783972,129305,1.0
1666144584.8144758,129330,7.0
1666145093.4227254,129521,0.0
1666145469.9244885,129654,5.0
1666147242.659424,130302,35.0
1666149282.0418785,131002,13.0
1666149831.2082145,131209,11.0
1666152165.064723,132004,10.0
1666154057.3564548,132653,6.0
1666154982.862342,132971,6.0
1666155598.753905,133179,3.0
1666160392.7477686,134796,6.0
1666160845.4991431,134950,2.0
1666161026.0085123,135005,9.0
1666161128.4525187,135038,7.0
1666161314.3191206,135102,36.0
1666161473.8654249,135156,16.0
1666161513.4775474,135169,7.0
1666162140.3152359,135383,13.0
1666165573.8565938,136542,5.0
1666166854.3264222,136980,19.0
1666167108.9071426,137065,9.0
1666168225.8226585,137447,14.0
1666169658.0424247,137909,5.0
1666169858.346876,137973,16.0
1666170134.5258524,138075,6.0
1666170294.544632,138129,5.0
1666170357.8801198,138149,3.0
1666170530.8383124,138209,6.0
1666175450.8314233,139830,1.0
1666176276.359603,140119,18.0
1666176365.5100765,140153,4.0
1666176597.6249866,140238,27.0
1666176904.8613586,140342,4.0
1666176932.8126383,140352,19.0
1666177302.8715048,140475,2.0
1666177816.2451096,140644,0.0
1666179819.740154,141314,1.0
1666180173.4987333,141426,1.0
1666180343.02322,141480,5.0
1666180799.2061303,141644,32.0
1666181051.2326796,141738,7.0
1666183266.072493,142457,7.0
1666183408.2560976,142503,8.0
1666185731.0102997,143330,10.0
1666186162.9588935,143471,5.0
1666187382.3352344,143889,2.0
1666189533.537057,144562,8.0
1666190093.6011229,144756,21.0
1666190094.2074075,144757,1.0
1666190200.104759,144789,5.0
1666193233.648329,145774,20.0
1666193566.3233964,145880,14.0
1666193950.303496,146000,5.0
1666194763.6536212,146272,9.0
1666196419.203213,146834,16.0
1666196552.2491329,146877,14.0
1666202333.3662121,148802,8.0
1666203308.0003989,149113,18.0
1666203423.204052,149149,15.0
1666205706.7378755,149924,3.0
1666208641.4015307,150913,17.0
1666208859.7482493,150986,4.0
1666209116.4399552,151074,3.0
1666209124.2115183,151077,20.0
1666209754.3228157,151272,31.0
1666210394.944324,151490,1.0
1666212639.6088994,152192,17.0
1666212986.5342379,152310,12.0
1666214319.6626441,152764,16.0
1666214804.8540275,152938,0.0
1666215195.9182782,153066,1.0
1666215509.2447722,153172,17.0
1666215760.843144,153261,13.0
1666216088.839825,153370,0.0
1666217654.9617925,153899,3.0
1666218615.9226494,154209,5.0
1666219557.3751538,154525,1.0
1666220570.4096649,154854,13.0
1666220866.7159314,154951,18.0
1666225024.0775628,156337,4.0
1666225954.1037664,156632,22.0
1666226305.0315008,156748,15.0
1666228559.9722404,157539,1.0
1666229218.14357,157757,3.0
1666231436.6256983,158478,21.0
1666233986.5377998,159308,5.0
1666234915.246319,159603,2.0
1666235590.505679,159829,6.0
1666236002.349725,159967,19.0
1666236328.9462943,160075,3.0
1666237634.9428442,160497,18.0
1666238314.2627022,160722,5.0
1666240591.1304352,161434,11.0
1666241419.7130632,161710,3.0
1666241948.3256187,161893,2.0
1666242036.8949227,161920,24.0
1666245352.809406,162974,6.0
1666245419.4994352,162995,0.0
1666247719.7198222,163776,37.0
1666249250.569968,164272,7.0
1666249870.5095503,164462,4.0
1666250770.016816,164756,4.0
1666251514.352936,164988,4.0
1666252098.8438404,165177,29.0
1666252354.7650588,165254,3.0
1666253382.146535,165569,6.0
1666254237.1665938,165845,0.0
1666257231.7664256,166797,2.0
1666257703.23201,166949,12.0
1666257749.5213704,166963,3.0
1666258367.0348663,167151,19.0
1666258476.1502314,167190,3.0
1666258687.1719115,167256,21.0
1666259033.2058496,167382,8.0
1666260772.6262338,167959,16.0
1666262604.6559076,168553,8.0
1666262687.3142767,168584,1.0
1666262807.6305637,168626,14.0
1666263216.5467358,168751,4.0
1666264549.8624456,169199,28.0
1666264577.2143292,169208,6.0
1666266027.6224558,169686,16.0
1666266874.856587,169966,1.0
1666267053.718871,170021,20.0
1666267760.5538511,170245,6.0
1666267818.893972,170268,8.0
1666268179.3466666,170375,7.0
1666268552.2046778,170496,8.0
1666269185.5988476,170700,2.0
1666269323.2585835,170747,5.0
1666270011.2365248,170976,6.0
1666270346.515831,171085,14.0
1666270512.4612994,171135,10.0
1666271136.2282116,171342,8.0
1666272635.5382054,171847,16.0
1666273442.7514231,172104,45.0
1666274604.7524395,172490,7.0
1666274803.6020622,172556,5.0
1666276639.3065376,173138,1.0
1666276917.5117154,173233,27.0
1666278406.908188,173694,9.0
1666278693.8151147,173794,9.0
1666278955.0052526,173876,6.0
1666280147.019678,174252,10.0
1666280317.9324892,174312,24.0
1666280678.6080272,174424,6.0
1666282230.8458562,174932,18.0
1666282529.1255887,175026,7.0
1666284862.7223716,175761,10.0
1666285408.3440235,175929,0.0
1666285488.8147643,175953,19.0
1666285945.1383693,176116,22.0
1666286756.861502,176394,1.0
1666291621.0142877,177965,2.0
1666291646.9130778,177973,10.0
1666292508.3719294,178249,4.0
1666293047.1574523,178436,4.0
1666293505.722804,178580,26.0
1666293537.5604093,178590,48.0
1666293876.406694,178702,15.0
1666294823.7484891,179021,2.0
1666295083.4983335,179101,5.0
1666295524.2012167,179254,7.0
1666296297.208977,179505,1.0
1666296801.431441,179668,11.0
1666297278.906667,179817,17.0
1666297930.0986392,180033,9.0
1666299342.4065926,180483,18.0
1666299546.1403146,180544,7.0
1666300413.325205,180833,54.0
1666301875.3088772,181297,1.0
1666302417.6091437,181478,11.0
1666303089.4680145,181709,12.0
1666303219.6302397,181752,2.0
1666303638.5461094,181893,13.0
1666304128.5170102,182069,10.0
1666308704.439756,183545,15.0
1666308887.2969904,183606,0.0
1666309218.1999679,183724,4.0
1666311038.548584,184298,60.0
1666313550.4192953,185124,1.0
1666314675.195794,185500,6.0
1666315610.8318427,185804,13.0
1666315747.2785933,185847,14.0
1666316328.8924515,186066,4.0
1666316538.137035,186139,4.0
1666318212.6349666,186668,1.0
1666318677.922553,186819,30.0
1666319266.0579174,187011,18.0
1666319378.742251,187051,3.0
1666319647.463411,187135,13.0
1666320598.3665547,187430,3.0
1666323910.1126342,188491,20.0
1666325057.3048203,188881,1.0
1666325283.2490528,188958,3.0
1666327130.2065275,189565,40.0
1666327292.9368176,189619,10.0
1666328716.63019,190085,9.0
1666329281.2190564,190270,20.0
1666329801.3696687,190434,5.0
1666330717.5609245,190760,42.0
1666331297.49758,190944,1.0
1666332757.1438577,191415,37.0
1666332857.5551097,191446,10.0
1666334225.5603406,191875,10.0
1666336242.5402162,192498,5.0
1666338206.8155856,193140,15.0
1666339169.9594686,193440,16.0
1666339258.8564944,193468,2.0
1666339882.3669846,193667,5.0
1666339906.4065905,193674,37.0
1666341127.5004306,194092,3.0
1666341538.0541208,194223,12.0
1666342198.5441413,194437,29.0
1666343684.494349,194927,10.0
1666343767.5469742,194956,27.0
1666344512.3661697,195194,15.0
1666345163.8429952,195396,11.0
1666345510.367954,195510,1.0
1666345697.052428,195566,2.0
1666346698.239225,195894,10.0
1666348435.1950648,196445,48.0
1666348560.858544,196483,17.0
1666349809.0111885,196889,5.0
1666350942.8119588,197256,2.0
1666353966.6673653,198247,1.0
1666354222.1424413,198338,25.0
1666354983.1976225,198602,12.0
1666357008.5673862,199252,0.0
1666357944.7431064,199567,2.0
1666357986.070594,199579,10.0
1666358209.6298742,199660,7.0
1666358248.844337,199671,6.0
1666358460.0099602,199746,6.0
1666358638.561841,199804,4.0
1666359588.6107597,200126,2.0
1666359694.503046,200158,19.0
1666360014.31015,200265,4.0
1666360858.3418863,200528,6.0
1666362641.0379317,201127,7.0
1666362970.9594378,201233,2.0
1666363219.9947937,201321,2.0
1666364986.1110258,201916,14.0
1666365022.131986,201930,6.0
1666365890.437052,202220,0.0
1666367304.6588259,202688,8.0
1666369218.1123729,203346,14.0
1666372855.5768938,204595,1.0
1666373221.5513752,204719,3.0
1666373305.8440294,204749,13.0
1666375849.9969244,205574,5.0
1666376030.5918717,205638,3.0
1666376411.1422708,205754,10.0
1666377623.5504968,206208,6.0
1666379112.0457933,206697,4.0
1666380420.7448764,207125,5.0
1666381129.9097452,207369,10.0
1666381228.034926,207402,3.0
1666381296.1000378,207426,18.0
1666383916.0721161,208284,35.0
1666384619.4452875,208520,1.0
1666385614.4635465,208861,4.0
1666386234.668729,209055,2.0
1666386902.311413,209276,0.0
1666388367.4330115,209727,20.0
1666389507.364425,210112,20.0
1666389622.0057147,210155,14.0
1666390717.2375076,210517,32.0
1666391072.6097605,210634,5.0
1666391294.9685407,210707,7.0
1666391726.898026,210862,4.0
1666392523.4017973,211124,6.0
1666392601.4543834,211155,11.0
1666393475.810443,211439,9.0
1666395226.4366832,212001,4.0
1666396006.8527706,212252,5.0
1666396788.4125152,212513,0.0
1666396801.3751612,212518,4.0
1666396858.9613547,212535,1.0
1666397012.2679546,212589,6.0
1666397998.6607587,212904,13.0
1666398695.354431,213125,13.0
1666399727.1085389,213463,6.0
1666399900.6488636,213514,0.0
1666400004.640578,213545,1.0
1666400249.967147,213619,9.0
1666400557.2005692,213713,5.0
1666400873.6018324,213819,8.0
1666402178.6272771,214262,15.0
1666402353.3364913,214319,14.0
1666402871.8617294,214486,34.0
1666403338.656491,214632,0.0
1666404375.8562055,214968,15.0
1666404655.3036165,215059,10.0
1666404754.6468487,215094,32.0
1666404889.0432787,215139,1.0
1666407940.336885,216138,0.0
1666410866.7395205,217117,2.0
1666411199.7385433,217216,19.0
1666411264.8512194,217240,8.0
1666411395.5776484,217284,3.0
1666411587.9469643,217348,7.0
1666411846.8576286,217440,3.0
1666412180.4587302,217545,1.0
1666412625.5161946,217691,12.0
1666412855.7144148,217766,12.0
1666414620.262971,218349,15.0
1666415950.2507381,218772,19.0
1666416008.1122537,218792,17.0
1666416370.837438,218905,3.0
1666417817.6009438,219379,5.0
1666417873.459355,219392,34.0
1666418174.096768,219491,8.0
1666418493.4506674,219595,13.0
1666418936.0107644,219737,24.0
1666419504.7472346,219930,17.0
1666419678.94409,219984,19.0
1666419696.9008403,219989,3.0
