Wall time,Step,Value
1666274604.7524784,172490,194.0
1666274803.6021848,172556,192.0
1666276639.3066566,173138,43.0
1666276917.5118024,173233,666.0
1666278406.9082937,173694,164.0
1666278693.81517,173794,189.0
1666278955.0053725,173876,197.0
1666280147.0197606,174252,395.0
1666280317.9325411,174312,714.0
1666280678.6081283,174424,220.0
1666282230.8459308,174932,610.0
1666282529.1256452,175026,224.0
1666284862.7224398,175761,369.0
1666285408.3440814,175929,22.0
1666285488.814816,175953,261.0
1666285945.138423,176116,633.0
1666286756.8615544,176394,51.0
1666291621.0143871,177965,60.0
1666291646.9131641,177973,267.0
1666292508.3719711,178249,174.0
1666293047.1575022,178436,169.0
1666293505.7228606,178580,205.0
1666293537.5604477,178590,868.0
1666293876.4067822,178702,528.0
1666294823.7485633,179021,83.0
1666295083.4983842,179101,195.0
1666295524.2012875,179254,136.0
1666296297.2090595,179505,76.0
1666296801.4314983,179668,462.0
1666297278.9067144,179817,565.0
1666297930.0987897,180033,236.0
1666299342.4067106,180483,563.0
1666299546.1403863,180544,139.0
1666300413.3252757,180833,533.0
1666301875.3090656,181297,52.0
1666302417.6091945,181478,195.0
1666303089.4680698,181709,481.0
1666303219.6302907,181752,83.0
1666303638.54616,181893,501.0
1666304128.5170605,182069,256.0
1666308704.4397964,183545,512.0
1666308887.2970471,183606,22.0
1666309218.2000854,183724,160.0
1666311038.5486364,184298,607.0
1666313550.4193685,185124,54.0
1666314675.1958444,185500,211.0
1666315610.8319807,185804,251.0
1666315747.2786481,185847,496.0
1666316328.8925745,186066,152.0
1666316538.1370845,186139,148.0
1666318212.6350176,186668,76.0
1666318677.9226117,186819,337.0
1666319266.0579584,187011,604.0
1666319378.7423089,187051,128.0
1666319647.4634717,187135,226.0
1666320598.3666065,187430,136.0
1666323910.1127563,188491,637.0
1666325057.3048747,188881,68.0
1666325283.2491088,188958,154.0
1666327130.2066152,189565,616.0
1666327292.9368696,189619,396.0
1666328716.630243,190085,204.0
1666329281.219143,190270,282.0
1666329801.369721,190434,186.0
1666330717.560979,190760,431.0
1666331297.4976435,190944,43.0
1666332757.143909,191415,425.0
1666332857.5551517,191446,372.0
1666334225.560388,191875,281.0
1666336242.5402777,192498,163.0
1666338206.8156366,193140,531.0
1666339169.959522,193440,380.0
1666339258.8565364,193468,103.0
1666339882.3670354,193667,221.0
1666339906.4067097,193674,544.0
1666341127.500509,194092,143.0
1666341538.054185,194223,321.0
1666342198.5441973,194437,843.0
1666343684.4944007,194927,355.0
1666343767.5470297,194956,813.0
1666344512.3662622,195194,498.0
1666345163.8430352,195396,435.0
1666345510.3680053,195510,85.0
1666345697.0524666,195566,118.0
1666346698.2392619,195894,295.0
1666348435.1951876,196445,720.0
1666348560.858607,196483,569.0
1666349809.011264,196889,118.0
1666350942.8120408,197256,99.0
1666353966.6674018,198247,51.0
1666354222.1424954,198338,420.0
1666354983.1976795,198602,446.0
1666357008.5674353,199252,22.0
1666357944.7431586,199567,99.0
1666357986.0706406,199579,398.0
1666358209.629928,199660,155.0
1666358248.8444088,199671,237.0
1666358460.0100477,199746,218.0
1666358638.5618927,199804,156.0
1666359588.6108615,200126,99.0
1666359694.5030956,200158,630.0
1666360014.3102221,200265,156.0
1666360858.3419383,200528,131.0
1666362641.0380461,201127,135.0
1666362970.9594853,201233,77.0
1666363219.9949305,201321,81.0
1666364986.111139,201916,494.0
1666365022.132039,201930,129.0
1666365890.437105,202220,22.0
1666367304.6588674,202688,167.0
1666369218.1124666,203346,491.0
1666372855.576944,204595,45.0
1666373221.5514252,204719,77.0
1666373305.8440878,204749,249.0
1666375849.9970508,205574,124.0
1666376030.592009,205638,129.0
1666376411.1423209,205754,174.0
1666377623.5505521,206208,147.0
1666379112.045836,206697,152.0
1666380420.7449353,207125,166.0
1666381129.909802,207369,411.0
1666381228.034977,207402,132.0
1666381296.1001587,207426,607.0
1666383916.0721729,208284,863.0
1666384619.4453382,208520,43.0
1666385614.4635866,208861,152.0
1666386234.668778,209055,87.0
1666386902.3114955,209276,22.0
1666388367.4330668,209727,653.0
1666389507.364466,210112,600.0
1666389622.0058117,210155,470.0
1666390717.237578,210517,225.0
1666391072.609848,210634,102.0
1666391294.968599,210707,246.0
1666391726.898142,210862,188.0
1666392523.401891,211124,170.0
1666392601.4544313,211155,271.0
1666393475.8105283,211439,351.0
1666395226.4367583,212001,151.0
1666396006.8528197,212252,178.0
1666396788.4125764,212513,22.0
1666396801.3751972,212518,189.0
1666396858.9614081,212535,45.0
1666397012.2679894,212589,183.0
1666397998.6608198,212904,303.0
1666398695.354531,213125,302.0
1666399727.1086113,213463,224.0
1666399900.648913,213514,22.0
1666400004.640631,213545,73.0
1666400249.9672067,213619,246.0
1666400557.2006338,213713,176.0
1666400873.6019745,213819,187.0
1666402178.6273417,214262,544.0
1666402353.3365448,214319,237.0
1666402871.861793,214486,870.0
1666403338.6565402,214632,20.0
1666404375.856256,214968,230.0
1666404655.3037443,215059,281.0
1666404754.646921,215094,901.0
