Wall time,Step,Value
1666311014.4374704,18898,2625.0
1666311151.3359668,18904,3009.0
1666312968.2250006,18991,2102.0
1666313901.4504037,19036,2142.0
1666313953.1309237,19039,2248.0
1666315189.2200358,19099,2042.0
1666315393.222579,19109,2387.0
1666315492.809771,19113,2232.0
1666315509.8414316,19114,2284.0
1666317435.6379092,19209,2329.0
1666318829.4245677,19278,2017.0
1666319647.0099947,19319,2539.0
1666320817.948047,19377,2276.0
1666321124.5444803,19392,2000.0
1666321399.1243274,19406,1902.0
1666321673.2206194,19420,2495.0
1666322831.8569818,19474,2265.0
1666323291.9496887,19498,2237.0
1666323377.8299282,19501,2486.0
1666324316.261936,19546,3090.0
1666325814.0192506,19617,2442.0
1666326165.4668126,19633,1829.0
1666326590.068486,19654,3088.0
1666326753.9525635,19661,2680.0
1666330533.624941,19841,1895.0
1666330953.30829,19861,2334.0
1666331655.437511,19895,1745.0
1666331978.3496094,19911,2139.0
1666332206.839108,19922,2585.0
1666333422.7411313,19981,2342.0
1666333439.5207927,19982,2310.0
1666333502.737924,19986,2243.0
1666333782.923021,19999,2799.0
1666334121.4298172,20014,2559.0
1666335405.556761,20075,2165.0
1666336609.5082862,20134,2987.0
1666340243.1283207,20311,2360.0
1666340643.861712,20332,1894.0
1666341293.3386836,20362,2632.0
1666341991.4434235,20394,3106.0
1666342205.713081,20403,2308.0
1666342624.2462034,20422,2721.0
1666342997.7532933,20440,1961.0
1666344128.6711445,20493,2011.0
1666344553.7585824,20513,2554.0
1666344983.9532537,20535,2166.0
1666345431.5327194,20558,2459.0
1666345782.865838,20575,2545.0
1666345831.1567876,20578,1684.0
1666345921.448375,20581,2911.0
1666346665.632148,20618,2359.0
1666347253.130685,20646,2574.0
1666347613.730817,20664,2483.0
1666347646.1519542,20666,2245.0
1666349491.5268817,20760,2224.0
1666350042.7502244,20787,2818.0
1666350583.6487427,20813,2261.0
1666351084.0215366,20838,2740.0
1666351170.3473117,20841,2381.0
1666353319.1097765,20947,1963.0
1666353418.012196,20951,2327.0
1666353694.2330952,20966,2197.0
1666353726.0453155,20968,2412.0
1666353836.3330534,20973,2176.0
1666353936.2437522,20979,1810.0
1666354206.3585181,20992,2196.0
1666354362.9618177,21000,2296.0
1666355092.966455,21036,1728.0
1666355432.552267,21052,2607.0
1666356959.1565983,21129,1820.0
1666357438.7547536,21151,1909.0
1666357717.8533795,21165,2098.0
1666357882.7589798,21173,2313.0
1666357977.4124055,21179,2476.0
1666358533.0571218,21205,2105.0
1666358609.2266486,21209,2533.0
1666359114.6283486,21233,1834.0
1666359325.3605154,21244,2180.0
1666359817.5204594,21267,2178.0
1666360752.0420122,21311,2482.0
1666362398.07033,21390,2544.0
1666362986.2097619,21419,1969.0
1666363928.0216897,21465,2047.0
1666366367.8371854,21582,2631.0
1666366400.9624064,21584,2154.0
1666366584.7577932,21593,2582.0
1666366654.874833,21597,2072.0
1666366673.4342773,21598,2228.0
1666366843.318756,21605,2336.0
1666367167.6356876,21621,2382.0
1666368228.7402613,21676,2244.0
1666368258.2385976,21678,1957.0
1666369071.8515902,21720,2297.0
1666369355.953112,21734,2651.0
1666370987.6205606,21812,1916.0
1666371120.2465045,21819,2372.0
1666371671.2666662,21845,1973.0
1666376176.7466922,22063,2296.0
1666376632.0642533,22087,2420.0
1666377198.5103798,22114,2923.0
1666377702.529996,22136,1882.0
1666377924.9415123,22146,2418.0
