Wall time,Step,Value
1666484722.217849,27367,18.0
1666485324.3639102,27395,12.0
1666486304.9380956,27442,15.0
1666486356.3400176,27445,17.0
1666486570.0219898,27454,12.0
1666488001.0418193,27521,15.0
1666488326.0448773,27537,15.0
1666488473.6086383,27543,12.0
1666490157.2102537,27626,17.0
1666490219.5578628,27630,17.0
1666490661.9449413,27651,17.0
1666491760.6323493,27705,10.0
1666493225.7276962,27778,18.0
1666493525.1345065,27792,12.0
1666494149.8614082,27825,13.0
1666494308.5605347,27833,20.0
1666494375.858032,27837,16.0
1666495564.048891,27894,18.0
1666495594.4161263,27896,17.0
1666496030.8100793,27917,8.0
1666497222.6291008,27973,14.0
1666497881.415055,28006,15.0
1666498632.8096435,28045,16.0
1666499743.2385187,28102,13.0
1666501741.1117415,28203,15.0
1666502099.9138868,28222,13.0
1666504970.7405696,28363,11.0
1666506750.5513396,28452,11.0
1666506886.3502233,28460,13.0
1666507233.9299986,28477,17.0
1666507281.94508,28480,14.0
1666507972.5406537,28515,14.0
1666508324.1590462,28534,15.0
1666509382.0145953,28585,17.0
1666509655.8227699,28599,7.0
1666509952.4141476,28615,20.0
1666510194.0252616,28628,16.0
1666513435.4258082,28792,11.0
1666513468.174179,28794,15.0
1666514644.3390248,28854,9.0
1666515181.217161,28882,19.0
1666517003.7107577,28972,17.0
1666517038.2565837,28974,15.0
1666517241.5481982,28984,14.0
1666518719.651906,29057,10.0
1666519962.2465813,29119,11.0
1666520113.5232172,29126,17.0
1666520784.2139013,29160,18.0
1666522804.1319351,29259,17.0
1666523862.969305,29310,5.0
1666524650.6276817,29349,16.0
1666524750.0361524,29353,14.0
1666525759.0446627,29404,18.0
1666526310.7456892,29431,14.0
1666526958.6369395,29462,12.0
1666527064.7235618,29467,17.0
1666527548.0534651,29490,12.0
1666527855.7429135,29505,14.0
1666528215.9149663,29521,14.0
1666529133.03248,29565,9.0
1666530277.2643738,29620,15.0
1666530607.7197952,29636,16.0
1666531344.135783,29671,-3.0
1666531455.6321945,29677,16.0
1666531680.063426,29689,16.0
1666532173.8328183,29714,20.0
1666533426.961631,29774,11.0
1666533646.060797,29784,13.0
1666533809.438216,29791,12.0
1666534146.3326807,29808,14.0
1666534674.0104995,29831,15.0
1666534989.2347376,29848,8.0
1666535497.9466603,29874,7.0
1666536292.1581254,29914,16.0
1666537294.1351597,29963,6.0
1666537514.7264814,29974,9.0
1666538049.0339396,29999,12.0
1666539256.6689935,30055,6.0
1666539499.1507227,30067,16.0
1666539759.439301,30080,16.0
1666542242.6345298,30200,16.0
1666543147.3226032,30243,14.0
1666543399.9400334,30254,8.0
1666543434.7399175,30256,17.0
1666543503.0081255,30260,15.0
1666544330.5307925,30300,7.0
1666545070.2660084,30333,17.0
1666545362.2435143,30349,13.0
1666545747.4219446,30368,14.0
1666546818.7517471,30419,10.0
1666546914.048912,30423,15.0
1666547214.8336697,30439,17.0
1666549030.428139,30530,15.0
1666550588.5564408,30606,12.0
1666550635.633706,30609,18.0
1666550747.5207129,30614,16.0
1666550767.714553,30615,11.0
1666552257.1104496,30690,11.0
1666552537.2590525,30703,12.0
1666552785.0091774,30717,16.0
1666553473.0207849,30751,18.0
1666555418.1458368,30851,11.0
1666556246.0639286,30892,17.0
1666556761.2279637,30919,7.0
1666557257.2113316,30944,14.0
1666557443.4392498,30953,14.0
1666557555.6386538,30959,15.0
1666557729.811437,30967,14.0
1666557881.062381,30974,18.0
1666558316.443896,30994,11.0
1666558561.2225146,31006,19.0
1666558775.3573356,31016,15.0
1666559180.011186,31035,8.0
1666560842.3556566,31118,18.0
1666562706.9573874,31211,16.0
1666563330.6309335,31244,14.0
1666564691.6492674,31314,16.0
1666565134.5286684,31337,16.0
1666565879.3355849,31376,12.0
1666566623.7310774,31410,10.0
1666567298.7445598,31441,12.0
